"DATE","TMAX","TMIN"
"2016-09-06","90","67"
"2016-09-07","92","71"
"2016-09-08","80","68"
"2016-09-09","83","68"
"2016-09-10","75","59"
"2016-09-11","75","55"
"2016-09-12","77","52"
"2016-09-13","83","53"
"2016-09-14","71","60"
"2016-09-15","76","56"
"2016-09-16","84","54"
"2016-09-17","78","67"
"2016-09-18","81","59"
"2016-09-19","86","55"
"2016-09-20","86","58"
"2016-09-21","87","60"
"2016-09-22","88","59"
"2016-09-23","89","63"
"2016-09-24","76","61"
"2016-09-25","83","54"
"2016-09-26","71","49"
"2016-09-27","74","47"
"2016-09-28","62","49"
"2016-09-29","69","55"
"2016-09-30","65","58"
"2016-10-01","64","55"
"2016-10-02","67","53"
"2016-10-03","68","50"
"2016-10-04","77","52"
"2016-10-05","81","58"
"2016-10-06","83","57"
"2016-10-07","86","56"
"2016-10-08","65","45"
"2016-10-09","65","41"
"2016-10-10","68","41"
"2016-10-11","71","51"
"2016-10-12","79","52"
"2016-10-13","61","41"
"2016-10-14","65","38"
"2016-10-15","73","44"
"2016-10-16","71","60"
"2016-10-17","80","63"
"2016-10-18","77","60"
"2016-10-19","71","47"
"2016-10-20","59","52"
"2016-10-21","56","44"
"2016-10-22","58","39"
"2016-10-23","72","40"
"2016-10-24","61","40"
"2016-10-25","52","34"
"2016-10-26","52","43"
"2016-10-27","52","45"
"2016-10-28","62","39"
"2016-10-29","78","56"
"2016-10-30","68","43"
"2016-10-31","57","39"
"2016-11-01","79","51"
"2016-11-02","77","60"
"2016-11-03","66","49"
"2016-11-04","59","38"
"2016-11-05","66","36"
"2016-11-06","69","39"
"2016-11-07","67","36"
"2016-11-08","56","44"
"2016-11-09","56","38"
"2016-11-10","59","34"
"2016-11-11","54","33"
"2016-11-12","50","24"
"2016-11-13","56","28"
"2016-11-14","55","30"
"2016-11-15","62","38"
"2016-11-16","60","33"
"2016-11-17","72","34"
"2016-11-18","72","44"
"2016-11-19","44","32"
"2016-11-20","35","32"
"2016-11-21","43","27"
"2016-11-22","36","22"
"2016-11-23","45","34"
"2016-11-24","46","36"
"2016-11-25","39","35"
"2016-11-26","41","33"
"2016-11-27","48","28"
"2016-11-28","51","36"
"2016-11-29","58","47"
"2016-11-30","50","35"
"2016-12-01","40","35"
"2016-12-02","40","35"
"2016-12-03","37","31"
"2016-12-04","39","31"
"2016-12-05","36","27"
"2016-12-06","39","26"
"2016-12-07","35","26"
"2016-12-08","27","20"
"2016-12-09","30","20"
"2016-12-10","27","19"
"2016-12-11","34","24"
"2016-12-12","34","10"
"2016-12-13","28","9"
"2016-12-14","19","-2"
"2016-12-15","9","0"
"2016-12-16","22","5"
"2016-12-17","33","22"
"2016-12-18","30","0"
"2016-12-19","11","-9"
"2016-12-20","31","5"
"2016-12-21","37","17"
"2016-12-22","40","22"
"2016-12-23","38","21"
"2016-12-24","37","34"
"2016-12-25","36","34"
"2016-12-26","60","36"
"2016-12-27","38","29"
"2016-12-28","42","23"
"2016-12-29","39","32"
"2016-12-30","33","27"
"2016-12-31","44","28"
"2017-01-01","41","20"
"2017-01-02","42","29"
"2017-01-03","48","37"
"2017-01-04","37","17"
"2017-01-05","17","7"
"2017-01-06","12","1"
"2017-01-07","16","0"
"2017-01-08","19","10"
"2017-01-09","33","13"
"2017-01-10","50","33"
"2017-01-11","58","30"
"2017-01-12","57","29"
"2017-01-13","30","23"
"2017-01-14","31","25"
"2017-01-15","33","22"
"2017-01-16","40","30"
"2017-01-17","52","37"
"2017-01-18","37","35"
"2017-01-19","44","35"
"2017-01-20","51","39"
"2017-01-21","63","45"
"2017-01-22","63","45"
"2017-01-23","49","41"
"2017-01-24","42","38"
"2017-01-25","52","37"
"2017-01-26","38","32"
"2017-01-27","32","26"
"2017-01-28","31","26"
"2017-01-29","30","24"
"2017-01-30","31","15"
"2017-01-31","39","31"
"2017-02-01","38","32"
"2017-02-02","32","20"
"2017-02-03","29","15"
"2017-02-04","33","12"
"2017-02-05","44","25"
"2017-02-06","57","21"
"2017-02-07","59","42"
"2017-02-08","42","26"
"2017-02-09","26","11"
"2017-02-10","42","12"
"2017-02-11","54","35"
"2017-02-12","50","34"
"2017-02-13","44","28"
"2017-02-14","49","31"
"2017-02-15","40","27"
"2017-02-16","36","22"
"2017-02-17","63","28"
"2017-02-18","67","42"
"2017-02-19","64","37"
"2017-02-20","65","33"
"2017-02-21","61","44"
"2017-02-22","63","48"
"2017-02-23","66","50"
"2017-02-24","71","43"
"2017-02-25","43","27"
"2017-02-26","44","20"
"2017-02-27","51","28"
"2017-02-28","63","40"
"2017-03-01","63","32"
"2017-03-02","36","26"
"2017-03-03","33","23"
"2017-03-04","35","24"
"2017-03-05","62","26"
"2017-03-06","58","48"
"2017-03-07","61","36"
"2017-03-08","55","36"
"2017-03-09","52","29"
"2017-03-10","36","19"
"2017-03-11","33","18"
"2017-03-12","35","16"
"2017-03-13","28","22"
"2017-03-14","27","14"
"2017-03-15","32","15"
"2017-03-16","40","18"
"2017-03-17","40","24"
"2017-03-18","41","36"
"2017-03-19","47","34"
"2017-03-20","52","34"
"2017-03-21","59","32"
"2017-03-22","38","22"
"2017-03-23","49","23"
"2017-03-24","76","45"
"2017-03-25","74","43"
"2017-03-26","64","42"
"2017-03-27","61","51"
"2017-03-28","54","45"
"2017-03-29","58","35"
"2017-03-30","50","42"
"2017-03-31","47","39"
"2017-04-01","58","37"
"2017-04-02","60","36"
"2017-04-03","66","44"
"2017-04-04","56","40"
"2017-04-05","52","38"
"2017-04-06","44","33"
"2017-04-07","53","34"
"2017-04-08","62","29"
"2017-04-09","75","44"
"2017-04-10","74","57"
"2017-04-11","61","45"
"2017-04-12","63","36"
"2017-04-13","56","42"
"2017-04-14","70","45"
"2017-04-15","82","53"
"2017-04-16","75","58"
"2017-04-17","72","50"
"2017-04-18","75","43"
"2017-04-19","78","60"
"2017-04-20","81","54"
"2017-04-21","56","45"
"2017-04-22","58","41"
"2017-04-23","68","36"
"2017-04-24","72","40"
"2017-04-25","76","51"
"2017-04-26","85","58"
"2017-04-27","69","49"
"2017-04-28","58","43"
"2017-04-29","56","46"
"2017-04-30","71","45"
"2017-05-01","68","49"
"2017-05-02","53","43"
"2017-05-03","56","38"
"2017-05-04","48","44"
"2017-05-05","58","44"
"2017-05-06","60","39"
"2017-05-07","56","37"
"2017-05-08","61","31"
"2017-05-09","57","45"
"2017-05-10","73","47"
"2017-05-11","62","47"
"2017-05-12","69","46"
"2017-05-13","75","43"
"2017-05-14","81","50"
"2017-05-15","78","50"
"2017-05-16","86","59"
"2017-05-17","87","67"
"2017-05-18","91","64"
"2017-05-19","65","50"
"2017-05-20","69","50"
"2017-05-21","73","54"
"2017-05-22","70","49"
"2017-05-23","75","56"
"2017-05-24","69","57"
"2017-05-25","65","56"
"2017-05-26","72","52"
"2017-05-27","75","60"
"2017-05-28","78","58"
"2017-05-29","79","56"
"2017-05-30","74","55"
"2017-05-31","75","54"
"2017-06-01","78","51"
"2017-06-02","82","49"
"2017-06-03","88","55"
"2017-06-04","90","67"
"2017-06-05","84","59"
"2017-06-06","76","55"
"2017-06-07","73","54"
"2017-06-08","78","49"
"2017-06-09","87","58"
"2017-06-10","88","64"
"2017-06-11","91","65"
"2017-06-12","93","69"
"2017-06-13","95","72"
"2017-06-14","86","69"
"2017-06-15","84","67"
"2017-06-16","88","65"
"2017-06-17","89","68"
"2017-06-18","82","67"
"2017-06-19","78","60"
"2017-06-20","81","59"
"2017-06-21","82","58"
"2017-06-22","88","69"
"2017-06-23","75","61"
"2017-06-24","76","60"
"2017-06-25","73","54"
"2017-06-26","73","55"
"2017-06-27","74","51"
"2017-06-28","79","53"
"2017-06-29","87","69"
"2017-06-30","82","67"
"2017-07-01","82","65"
"2017-07-02","83","62"
"2017-07-03","87","65"
"2017-07-04","82","65"
"2017-07-05","86","60"
"2017-07-06","82","68"
"2017-07-07","79","66"
"2017-07-08","78","58"
"2017-07-09","80","52"
"2017-07-10","83","66"
"2017-07-11","80","68"
"2017-07-12","84","73"
"2017-07-13","87","71"
"2017-07-14","82","62"
"2017-07-15","80","59"
"2017-07-16","86","63"
"2017-07-17","84","63"
"2017-07-18","90","65"
"2017-07-19","89","65"
"2017-07-20","88","71"
"2017-07-21","88","73"
"2017-07-22","85","70"
"2017-07-23","86","70"
"2017-07-24","77","60"
"2017-07-25","78","55"
"2017-07-26","82","59"
"2017-07-27","83","70"
"2017-07-28","81","64"
"2017-07-29","79","55"
"2017-07-30","84","55"
"2017-07-31","85","59"
"2017-08-01","84","61"
"2017-08-02","84","63"
"2017-08-03","84","64"
"2017-08-04","69","58"
"2017-08-05","78","53"
"2017-08-06","74","56"
"2017-08-07","78","54"
"2017-08-08","81","51"
"2017-08-09","83","53"
"2017-08-10","82","54"
"2017-08-11","81","65"
"2017-08-12","80","56"
"2017-08-13","81","54"
"2017-08-14","84","59"
"2017-08-15","86","62"
"2017-08-16","89","64"
"2017-08-17","84","69"
"2017-08-18","81","64"
"2017-08-19","82","62"
"2017-08-20","87","58"
"2017-08-21","87","67"
"2017-08-22","79","59"
"2017-08-23","76","54"
"2017-08-24","71","49"
"2017-08-25","73","46"
"2017-08-26","75","49"
"2017-08-27","78","54"
"2017-08-28","76","59"
"2017-08-29","76","58"
"2017-08-30","79","55"
"2017-08-31","73","54"
"2017-09-01","67","51"
"2017-09-02","71","53"
"2017-09-03","79","55"
"2017-09-04","85","56"
"2017-09-05","69","52"
"2017-09-06","63","46"
"2017-09-07","67","47"
"2017-09-08","70","47"
"2017-09-09","68","47"
"2017-09-10","70","44"
"2017-09-11","71","46"
"2017-09-12","77","51"
"2017-09-13","67","60"
"2017-09-14","76","56"
"2017-09-15","79","51"
"2017-09-16","82","56"
"2017-09-17","85","58"
"2017-09-18","82","65"
"2017-09-19","76","63"
"2017-09-20","86","61"
"2017-09-21","91","67"
"2017-09-22","92","65"
"2017-09-23","91","64"
"2017-09-24","89","61"
"2017-09-25","89","60"
"2017-09-26","90","61"
"2017-09-27","77","56"
"2017-09-28","71","49"
"2017-09-29","73","46"
"2017-09-30","67","42"
"2017-10-01","71","39"
"2017-10-02","79","46"
"2017-10-03","84","51"
"2017-10-04","77","65"
"2017-10-05","75","60"
"2017-10-06","71","60"
"2017-10-07","83","60"
"2017-10-08","74","51"
"2017-10-09","78","59"
"2017-10-10","76","54"
"2017-10-11","65","52"
"2017-10-12","60","52"
"2017-10-13","73","56"
"2017-10-14","83","57"
"2017-10-15","73","45"
"2017-10-16","61","42"
"2017-10-17","68","40"
"2017-10-18","70","39"
"2017-10-19","73","46"
"2017-10-20","77","44"
"2017-10-21","77","48"
"2017-10-22","79","55"
"2017-10-23","66","50"
"2017-10-24","50","42"
"2017-10-25","50","32"
"2017-10-26","58","29"
"2017-10-27","53","35"
"2017-10-28","42","35"
"2017-10-29","42","30"
"2017-10-30","51","30"
"2017-10-31","42","35"
"2017-11-01","49","36"
"2017-11-02","65","49"
"2017-11-03","58","39"
"2017-11-04","56","39"
"2017-11-05","68","49"
"2017-11-06","51","40"
"2017-11-07","49","38"
"2017-11-08","50","29"
"2017-11-09","51","28"
"2017-11-10","31","22"
"2017-11-11","37","21"
"2017-11-12","41","33"
"2017-11-13","45","33"
"2017-11-14","51","30"
"2017-11-15","50","40"
"2017-11-16","44","35"
"2017-11-17","48","36"
"2017-11-18","55","40"
"2017-11-19","42","30"
"2017-11-20","49","27"
"2017-11-21","50","35"
"2017-11-22","39","28"
"2017-11-23","43","28"
"2017-11-24","57","30"
"2017-11-25","52","29"
"2017-11-26","47","25"
"2017-11-27","58","31"
"2017-11-28","64","45"
"2017-11-29","55","34"
"2017-11-30","52","32"
"2017-12-01","51","26"
"2017-12-02","53","25"
"2017-12-03","56","28"
"2017-12-04","61","39"
"2017-12-05","60","29"
"2017-12-06","40","27"
"2017-12-07","31","17"
"2017-12-08","34","15"
"2017-12-09","31","21"
"2017-12-10","34","18"
"2017-12-11","35","19"
"2017-12-12","34","17"
"2017-12-13","36","12"
"2017-12-14","30","12"
"2017-12-15","32","19"
"2017-12-16","46","27"
"2017-12-17","41","26"
"2017-12-18","48","38"
"2017-12-19","49","36"
"2017-12-20","43","25"
"2017-12-21","40","28"
"2017-12-22","41","34"
"2017-12-23","38","28"
"2017-12-24","28","19"
"2017-12-25","20","8"
"2017-12-26","9","-1"
"2017-12-27","12","-7"
"2017-12-28","13","-6"
"2017-12-29","16","10"
"2017-12-30","17","-2"
"2017-12-31","16","-4"
"2018-01-01","5","-8"
"2018-01-02","4","-13"
"2018-01-03","18","-3"
"2018-01-04","17","11"
"2018-01-05","12","1"
"2018-01-06","11","-2"
"2018-01-07","35","-1"
"2018-01-08","35","30"
"2018-01-09","32","30"
"2018-01-10","55","29"
"2018-01-11","59","53"
"2018-01-12","54","18"
"2018-01-13","21","9"
"2018-01-14","19","4"
"2018-01-15","24","8"
"2018-01-16","10","-4"
"2018-01-17","19","-2"
"2018-01-18","27","13"
"2018-01-19","36","22"
"2018-01-20","41","31"
"2018-01-21","47","37"
"2018-01-22","54","40"
"2018-01-23","40","31"
"2018-01-24","32","30"
"2018-01-25","39","26"
"2018-01-26","54","30"
"2018-01-27","51","30"
"2018-01-28","50","26"
"2018-01-29","35","24"
"2018-01-30","29","21"
"2018-01-31","46","29"
"2018-02-01","39","13"
"2018-02-02","22","11"
"2018-02-03","38","18"
"2018-02-04","36","16"
"2018-02-05","20","3"
"2018-02-06","21","1"
"2018-02-07","26","15"
"2018-02-08","21","4"
"2018-02-09","40","21"
"2018-02-10","31","24"
"2018-02-11","29","21"
"2018-02-12","32","9"
"2018-02-13","32","13"
"2018-02-14","46","28"
"2018-02-15","60","46"
"2018-02-16","46","26"
"2018-02-17","35","25"
"2018-02-18","41","27"
"2018-02-19","61","35"
"2018-02-20","70","55"
"2018-02-21","57","35"
"2018-02-22","42","33"
"2018-02-23","53","35"
"2018-02-24","49","38"
"2018-02-25","57","32"
"2018-02-26","52","29"
"2018-02-27","59","32"
"2018-02-28","62","42"
"2018-03-01","51","33"
"2018-03-02","46","32"
"2018-03-03","43","28"
"2018-03-04","44","26"
"2018-03-05","40","27"
"2018-03-06","50","26"
"2018-03-07","34","27"
"2018-03-08","32","25"
"2018-03-09","37","23"
"2018-03-10","42","20"
"2018-03-11","42","23"
"2018-03-12","42","21"
"2018-03-13","37","25"
"2018-03-14","40","25"
"2018-03-15","48","29"
"2018-03-16","40","20"
"2018-03-17","40","25"
"2018-03-18","57","23"
"2018-03-19","50","31"
"2018-03-20","46","27"
"2018-03-21","47","27"
"2018-03-22","48","22"
"2018-03-23","49","25"
"2018-03-24","42","27"
"2018-03-25","44","22"
"2018-03-26","54","24"
"2018-03-27","55","44"
"2018-03-28","48","42"
"2018-03-29","47","42"
"2018-03-30","48","33"
"2018-03-31","52","32"
"2018-04-01","40","28"
"2018-04-02","43","22"
"2018-04-03","63","39"
"2018-04-04","41","30"
"2018-04-05","43","27"
"2018-04-06","44","28"
"2018-04-07","40","24"
"2018-04-08","40","19"
"2018-04-09","41","30"
"2018-04-10","41","25"
"2018-04-11","64","33"
"2018-04-12","77","49"
"2018-04-13","79","53"
"2018-04-14","64","36"
"2018-04-15","46","35"
"2018-04-16","38","30"
"2018-04-17","41","28"
"2018-04-18","44","24"
"2018-04-19","55","33"
"2018-04-20","61","29"
"2018-04-21","56","33"
"2018-04-22","64","40"
"2018-04-23","71","39"
"2018-04-24","57","51"
"2018-04-25","65","41"
"2018-04-26","67","34"
"2018-04-27","64","40"
"2018-04-28","55","38"
"2018-04-29","61","32"
"2018-04-30","75","33"
"2018-05-01","85","49"
"2018-05-02","87","58"
"2018-05-03","75","64"
"2018-05-04","74","54"
"2018-05-05","77","51"
"2018-05-06","79","54"
"2018-05-07","72","48"
"2018-05-08","78","45"
"2018-05-09","85","50"
"2018-05-10","75","59"
"2018-05-11","61","48"
"2018-05-12","66","46"
"2018-05-13","77","50"
"2018-05-14","83","57"
"2018-05-15","76","60"
"2018-05-16","77","57"
"2018-05-17","80","54"
"2018-05-18","67","56"
"2018-05-19","80","57"
"2018-05-20","73","58"
"2018-05-21","68","57"
"2018-05-22","80","56"
"2018-05-23","80","53"
"2018-05-24","84","53"
"2018-05-25","89","55"
"2018-05-26","86","69"
"2018-05-27","94","64"
"2018-05-28","97","67"
"2018-05-29","92","68"
"2018-05-30","89","74"
"2018-05-31","86","68"
"2018-06-01","86","66"
"2018-06-02","79","64"
"2018-06-03","80","63"
"2018-06-04","76","57"
"2018-06-05","75","56"
"2018-06-06","75","53"
"2018-06-07","89","62"
"2018-06-08","82","65"
"2018-06-09","81","67"
"2018-06-10","75","64"
"2018-06-11","74","64"
"2018-06-12","79","64"
"2018-06-13","83","62"
"2018-06-14","83","53"
"2018-06-15","87","61"
"2018-06-16","93","68"
"2018-06-17","95","71"
"2018-06-18","95","75"
"2018-06-19","88","71"
"2018-06-20","82","68"
"2018-06-21","71","64"
"2018-06-22","77","65"
"2018-06-23","76","66"
"2018-06-24","84","66"
"2018-06-25","80","62"
"2018-06-26","75","59"
"2018-06-27","81","67"
"2018-06-28","86","62"
"2018-06-29","90","65"
"2018-06-30","91","72"
"2018-07-01","92","73"
"2018-07-02","89","74"
"2018-07-03","90","72"
"2018-07-04","93","73"
"2018-07-05","91","74"
"2018-07-06","81","65"
"2018-07-07","80","54"
"2018-07-08","85","56"
"2018-07-09","90","61"
"2018-07-10","90","70"
"2018-07-11","83","64"
"2018-07-12","84","61"
"2018-07-13","88","63"
"2018-07-14","89","69"
"2018-07-15","89","73"
"2018-07-16","89","71"
"2018-07-17","85","63"
"2018-07-18","84","57"
"2018-07-19","86","60"
"2018-07-20","80","66"
"2018-07-21","77","67"
"2018-07-22","81","64"
"2018-07-23","76","61"
"2018-07-24","83","64"
"2018-07-25","85","62"
"2018-07-26","83","62"
"2018-07-27","77","58"
"2018-07-28","79","56"
"2018-07-29","75","56"
"2018-07-30","72","63"
"2018-07-31","75","60"
"2018-08-01","80","63"
"2018-08-02","83","60"
"2018-08-03","85","64"
"2018-08-04","90","63"
"2018-08-05","89","67"
"2018-08-06","89","69"
"2018-08-07","83","68"
"2018-08-08","82","68"
"2018-08-09","85","61"
"2018-08-10","87","66"
"2018-08-11","85","65"
"2018-08-12","87","61"
"2018-08-13","85","64"
"2018-08-14","85","63"
"2018-08-15","84","67"
"2018-08-16","80","69"
"2018-08-17","80","67"
"2018-08-18","85","64"
"2018-08-19","83","64"
"2018-08-20","82","63"
"2018-08-21","80","66"
"2018-08-22","75","56"
"2018-08-23","78","53"
"2018-08-24","78","55"
"2018-08-25","79","68"
"2018-08-26","90","72"
"2018-08-27","89","73"
"2018-08-28","89","73"
"2018-08-29","83","66"
"2018-08-30","78","58"
"2018-08-31","84","59"
"2018-09-01","86","66"
"2018-09-02","89","70"
"2018-09-03","92","70"
"2018-09-04","92","67"
"2018-09-05","92","70"
"2018-09-06","82","68"
"2018-09-07","71","61"
"2018-09-08","63","58"
"2018-09-09","60","55"
"2018-09-10","67","55"
"2018-09-11","76","51"
"2018-09-12","72","53"
"2018-09-13","81","62"
"2018-09-14","84","61"
"2018-09-15","82","61"
"2018-09-16","87","68"
"2018-09-17","88","67"
"2018-09-18","91","61"
"2018-09-19","85","66"
"2018-09-20","93","65"
"2018-09-21","84","58"
"2018-09-22","65","50"
"2018-09-23","74","46"
"2018-09-24","70","54"
"2018-09-25","78","69"
"2018-09-26","71","51"
"2018-09-27","63","45"
"2018-09-28","75","45"
"2018-09-29","66","44"
"2018-09-30","82","54"
"2018-10-01","83","56"
"2018-10-02","73","58"
"2018-10-03","88","58"
"2018-10-04","77","56"
"2018-10-05","65","50"
"2018-10-06","85","63"
"2018-10-07","73","62"
"2018-10-08","88","63"
"2018-10-09","85","68"
"2018-10-10","74","65"
"2018-10-11","65","45"
"2018-10-12","54","38"
"2018-10-13","54","36"
"2018-10-14","63","40"
"2018-10-15","54","34"
"2018-10-16","56","30"
"2018-10-17","53","32"
"2018-10-18","56","29"
"2018-10-19","56","35"
"2018-10-20","60","35"
"2018-10-21","49","34"
"2018-10-22","61","33"
"2018-10-23","57","36"
"2018-10-24","52","30"
"2018-10-25","49","29"
"2018-10-26","51","41"
"2018-10-27","51","46"
"2018-10-28","55","42"
"2018-10-29","58","37"
"2018-10-30","66","36"
"2018-10-31","66","49"
"2018-11-01","50","41"
"2018-11-02","50","36"
"2018-11-03","54","35"
"2018-11-04","56","45"
"2018-11-05","55","49"
"2018-11-06","57","42"
"2018-11-07","44","36"
"2018-11-08","47","36"
"2018-11-09","39","29"
"2018-11-10","32","22"
"2018-11-11","44","24"
"2018-11-12","42","27"
"2018-11-13","37","22"
"2018-11-14","35","20"
"2018-11-15","34","30"
"2018-11-16","38","30"
"2018-11-17","40","34"
"2018-11-18","38","33"
"2018-11-19","40","34"
"2018-11-20","40","31"
"2018-11-21","37","30"
"2018-11-22","34","27"
"2018-11-23","50","28"
"2018-11-24","50","38"
"2018-11-25","49","36"
"2018-11-26","44","30"
"2018-11-27","30","23"
"2018-11-28","27","21"
"2018-11-29","36","25"
"2018-11-30","39","34"
"2018-12-01","51","35"
"2018-12-02","59","41"
"2018-12-03","41","34"
"2018-12-04","34","30"
"2018-12-05","31","28"
"2018-12-06","37","24"
"2018-12-07","33","18"
"2018-12-08","31","19"
"2018-12-09","37","16"
"2018-12-10","30","18"
"2018-12-11","40","20"
"2018-12-12","45","28"
"2018-12-13","43","25"
"2018-12-14","50","39"
"2018-12-15","43","37"
"2018-12-16","52","36"
"2018-12-17","44","31"
"2018-12-18","41","25"
"2018-12-19","48","28"
"2018-12-20","48","38"
"2018-12-21","44","35"
"2018-12-22","35","29"
"2018-12-23","39","33"
"2018-12-24","35","25"
"2018-12-25","45","25"
"2018-12-26","48","25"
"2018-12-27","53","36"
"2018-12-28","56","32"
"2018-12-29","33","31"
"2018-12-30","37","25"
"2018-12-31","59","33"
"2019-01-01","43","34"
"2019-01-02","39","32"
"2019-01-03","39","28"
"2019-01-04","52","28"
"2019-01-05","51","30"
"2019-01-06","43","31"
"2019-01-07","55","35"
"2019-01-08","53","39"
"2019-01-09","39","21"
"2019-01-10","29","21"
"2019-01-11","30","27"
"2019-01-12","30","27"
"2019-01-13","30","12"
"2019-01-14","31","7"
"2019-01-15","31","21"
"2019-01-16","37","29"
"2019-01-17","36","29"
"2019-01-18","36","33"
"2019-01-19","33","17"
"2019-01-20","17","3"
"2019-01-21","7","-7"
"2019-01-22","42","6"
"2019-01-23","45","31"
"2019-01-24","31","16"
"2019-01-25","16","4"
"2019-01-26","28","14"
"2019-01-27","27","4"
"2019-01-28","38","12"
"2019-01-29","16","0"
"2019-01-30","0","-13"
"2019-01-31","6","-9"
"2019-02-01","18","6"
"2019-02-02","41","6"
"2019-02-03","55","35"
"2019-02-04","55","40"
"2019-02-05","45","33"
"2019-02-06","44","35"
"2019-02-07","59","25"
"2019-02-08","25","13"
"2019-02-09","25","11"
"2019-02-10","30","17"
"2019-02-11","32","27"
"2019-02-12","37","27"
"2019-02-13","31","19"
"2019-02-14","47","25"
"2019-02-15","45","23"
"2019-02-16","27","20"
"2019-02-17","30","24"
"2019-02-18","30","23"
"2019-02-19","33","18"
"2019-02-20","40","28"
"2019-02-21","40","32"
"2019-02-22","38","26"
"2019-02-23","47","32"
"2019-02-24","55","23"
"2019-02-25","30","15"
"2019-02-26","30","22"
"2019-02-27","40","22"
"2019-02-28","33","26"
"2019-03-01","39","20"
"2019-03-02","38","25"
"2019-03-03","30","16"
"2019-03-04","16","8"
"2019-03-05","20","8"
"2019-03-06","25","10"
"2019-03-07","31","20"
"2019-03-08","43","23"
"2019-03-09","49","24"
"2019-03-10","50","34"
"2019-03-11","44","28"
"2019-03-12","46","24"
"2019-03-13","61","36"
"2019-03-14","69","46"
"2019-03-15","47","34"
"2019-03-16","43","29"
"2019-03-17","39","25"
"2019-03-18","44","27"
"2019-03-19","47","28"
"2019-03-20","47","33"
"2019-03-21","48","36"
"2019-03-22","48","30"
"2019-03-23","51","23"
"2019-03-24","55","32"
"2019-03-25","50","30"
"2019-03-26","48","27"
"2019-03-27","57","25"
"2019-03-28","65","40"
"2019-03-29","55","44"
"2019-03-30","55","33"
"2019-03-31","34","25"
"2019-04-01","43","23"
"2019-04-02","56","34"
"2019-04-03","59","37"
"2019-04-04","50","38"
"2019-04-05","61","38"
"2019-04-06","69","45"
"2019-04-07","69","48"
"2019-04-08","73","55"
"2019-04-09","65","44"
"2019-04-10","52","40"
"2019-04-11","59","39"
"2019-04-12","69","47"
"2019-04-13","59","37"
"2019-04-14","47","34"
"2019-04-15","55","34"
"2019-04-16","75","44"
"2019-04-17","72","49"
"2019-04-18","66","43"
"2019-04-19","48","41"
"2019-04-20","44","41"
"2019-04-21","66","35"
"2019-04-22","75","47"
"2019-04-23","65","46"
"2019-04-24","59","37"
"2019-04-25","64","51"
"2019-04-26","60","45"
"2019-04-27","52","39"
"2019-04-28","57","38"
"2019-04-29","50","43"
"2019-04-30","51","46"
"2019-05-01","69","46"
"2019-05-02","70","56"
"2019-05-03","62","52"
"2019-05-04","59","48"
"2019-05-05","72","41"
"2019-05-06","76","48"
"2019-05-07","62","49"
"2019-05-08","69","47"
"2019-05-09","75","54"
"2019-05-10","58","43"
"2019-05-11","59","38"
"2019-05-12","51","43"
"2019-05-13","54","42"
"2019-05-14","68","38"
"2019-05-15","73","45"
"2019-05-16","76","52"
"2019-05-17","79","62"
"2019-05-18","86","56"
"2019-05-19","76","62"
"2019-05-20","65","46"
"2019-05-21","55","43"
"2019-05-22","77","51"
"2019-05-23","79","61"
"2019-05-24","76","55"
"2019-05-25","84","64"
"2019-05-26","76","63"
"2019-05-27","78","60"
"2019-05-28","83","65"
"2019-05-29","80","63"
"2019-05-30","77","64"
"2019-05-31","80","61"
"2019-06-01","84","61"
"2019-06-02","74","52"
"2019-06-03","71","48"
"2019-06-04","81","53"
"2019-06-05","83","65"
"2019-06-06","79","61"
"2019-06-07","81","58"
"2019-06-08","83","62"
"2019-06-09","74","66"
"2019-06-10","71","52"
"2019-06-11","81","50"
"2019-06-12","80","56"
"2019-06-13","63","52"
"2019-06-14","78","50"
"2019-06-15","70","64"
"2019-06-16","80","66"
"2019-06-17","76","62"
"2019-06-18","84","63"
"2019-06-19","84","64"
"2019-06-20","75","64"
"2019-06-21","77","57"
"2019-06-22","80","63"
"2019-06-23","85","59"
"2019-06-24","78","67"
"2019-06-25","86","65"
"2019-06-26","90","66"
"2019-06-27","90","69"
"2019-06-28","93","68"
"2019-06-29","93","71"
"2019-06-30","91","66"
